Gene,Depth,Childindex,Cluster_size,n_gs_genes_in_clust,Score,gold.standard.genes.in.cluster
SMYD2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FGF18,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TAC4,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
HAND2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
UBE2H,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MFGE8,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FAM127A,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
REXO2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TSPAN9,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
COL21A1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
GJA3,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
LOXL1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ZNF622,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TENM2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FHOD3,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
OXCT1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RCAN2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CRADD,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ZNF330,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SORBS2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PKP2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CAMK2D,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
C10orf76,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RAB28,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
WNT9A,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FHL2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
C15orf41,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TMEM65,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TLL2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
HOMER1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PCMT1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PPFIA4,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
AKAP6,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SCHIP1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
DTNA,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
QRFPR,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ZNF208,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
POMGNT1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CRELD1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PPP1R14C,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
INADL,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FBXL17,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SGCD,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MEF2A,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RPS6KA2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
B3GALNT1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PRKAR1A,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MED9,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ZNF629,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ANKMY2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
KIAA0232,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RDH14,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
LAPTM4B,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
C14orf159,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CTAG2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
IGSF5,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
GCK,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
IMMP1L,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
GUCA1C,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MAP3K7CL,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SLC29A1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TMEM88,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
AFAP1L1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TTC7B,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MAP7D1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RRAD,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
HSPB2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RILPL1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
C9orf3,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
DMPK,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PPP1R12B,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TSPAN18,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CHRM2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CCDC141,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FGF12,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FITM2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PAM,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SLC4A3,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RYR2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NKX2-5,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PRKAG2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ADCY5,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RBPMS2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PLA2G5,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PDE3A,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SLC16A7,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
EXOC6B,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NEBL,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TOM1L2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CDH2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
KLHL7,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
EIF1B,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SLC41A1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
DDO,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MGST3,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ATP5SL,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RGS3,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FRY,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CRIP2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NES,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FPGT-TNNI3K,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MRAS,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NEK7,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RHOQ,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
KLHL24,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ASAH1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TANGO2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TRAK2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MTX2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SETD3,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
LYRM5,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NDUFAF1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SIRT4,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
COQ6,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MTFR1L,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FXR2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PINK1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PARK2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
EYA4,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NPHP1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
POLR2I,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ALKBH5,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
DHRS7B,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ARL2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
AKAP1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MAST2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
LIAS,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
GNPAT,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
BAG1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
C19orf70,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
AURKAIP1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RNF7,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
GTF3C6,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
KTN1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SLAIN2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
USP25,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PTGES3L-AARSD1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PAIP1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
EIF2B3,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CSDE1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
C6orf106,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TBCE,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PHKB,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
KIAA0368,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
UBE2E3,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SNAPC5,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
C2orf74,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NRL,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CCDC106,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
DNAJC30,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
C12orf73,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ZNF287,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
GIN1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
THEM4,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CRY2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TRIM45,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ST3GAL3,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ZNF438,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
DIS3L,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CLASP1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FAN1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
KRBA2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
LYSMD1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CCDC127,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
IPP,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
COQ7,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
BOD1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
UFSP2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MAP4K3,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
C4orf36,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
B3GALNT2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PPP1CB,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
AMOTL1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TEAD1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
EML1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
UBQLN4,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RASL12,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NXN,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ZNF423,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ZCCHC24,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PYGO1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
EPDR1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
USP47,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
